Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
3820343443, 750, 0, 37, 1048, 154, 10, 32, 15, 1, 469
3820344491, 751, 0, 41, 1057, 147, 10, 31, 15, 1, 454
3820345548, 751, 0, 44, 1062, 157, 10, 30, 15, 1, 450
3820346610, 751, 0, 36, 1066, 152, 10, 30, 15, 1, 445
3820347676, 750, 0, 33, 1054, 142, 10, 29, 15, 1, 435
3820348730, 751, 0, 34, 1058, 146, 10, 29, 15, 1, 435
3820349788, 750, 0, 40, 1064, 148, 10, 29, 15, 1, 434
3820350852, 750, 0, 39, 1058, 136, 10, 28, 15, 1, 413
3820351910, 750, 0, 26, 1065, 135, 10, 27, 15, 1, 402
3820352975, 702, 0, 25, 1001, 119, 10, 26, 14, 1, 353
3820353976, 751, 0, 30, 1067, 115, 10, 25, 15, 1, 354
3820355044, 703, 0, 25, 1002, 107, 10, 22, 14, 1, 308
3820356046, 700, 0, 22, 1001, 98, 10, 21, 14, 1, 289
3820357047, 700, 0, 21, 1013, 91, 10, 20, 14, 1, 272
3820358060, 702, 0, 19, 1014, 89, 10, 19, 14, 1, 253
3820359074, 700, 0, 14, 1008, 80, 10, 18, 14, 1, 235
3820360082, 700, 0, 15, 1010, 76, 10, 16, 14, 1, 219
3820361092, 701, 0, 17, 1013, 76, 10, 16, 14, 1, 222
3820362105, 700, 0, 16, 1012, 69, 10, 15, 14, 1, 210
3820363117, 701, 0, 18, 1019, 73, 10, 15, 14, 1, 206
3820364136, 701, 0, 13, 1023, 64, 10, 13, 14, 1, 180
3820365159, 700, 0, 13, 1024, 60, 10, 13, 14, 1, 177
3820366183, 700, 0, 14, 1029, 61, 10, 12, 14, 1, 167
3820367212, 700, 0, 15, 1023, 51, 10, 11, 14, 1, 154
3820368235, 700, 0, 11, 1027, 54, 10, 11, 14, 1, 151
3820369262, 700, 0, 11, 1040, 50, 10, 10, 14, 1, 140
3820370302, 700, 0, 10, 1060, 45, 10, 10, 14, 1, 128
3820371363, 700, 0, 13, 1039, 42, 10, 8, 14, 1, 112
3820372402, 700, 0, 9, 1040, 42, 10, 8, 14, 0, 112
3820373442, 700, 0, 9, 1038, 40, 10, 8, 14, 0, 112
3820374480, 700, 0, 12, 1030, 41, 10, 8, 14, 0, 112
3820375510, 700, 0, 11, 1027, 42, 10, 9, 14, 0, 124
3820376537, 700, 0, 13, 1019, 45, 10, 9, 14, 0, 126
3820377556, 700, 0, 11, 1022, 44, 10, 9, 14, 0, 126
3820378578, 700, 0, 14, 1014, 44, 10, 9, 14, 0, 126
3820379592, 700, 0, 13, 1012, 45, 10, 9, 14, 0, 126
3820380604, 700, 0, 12, 1012, 42, 10, 9, 14, 0, 126
3820381616, 700, 0, 13, 1013, 44, 10, 9, 14, 0, 126
3820382629, 700, 0, 11, 1005, 39, 10, 9, 14, 0, 115
3820383634, 702, 0, 10, 1004, 40, 10, 8, 14, 0, 112
3820384638, 750, 0, 10, 1071, 41, 10, 8, 15, 0, 120
3820385709, 700, 0, 10, 1003, 38, 10, 8, 14, 0, 112
3820386712, 751, 0, 13, 1070, 42, 10, 8, 15, 0, 120
3820387783, 700, 0, 11, 1001, 38, 10, 8, 14, 0, 112
3820388784, 700, 0, 13, 1004, 38, 10, 8, 14, 0, 112
3820389788, 750, 0, 14, 1069, 44, 10, 9, 15, 0, 134
3820390857, 751, 0, 13, 1064, 46, 10, 9, 15, 0, 135
3820391921, 752, 0, 13, 1059, 42, 10, 9, 15, 1, 124
3820392980, 750, 0, 15, 1061, 49, 10, 9, 15, 1, 135
3820394041, 702, 0, 13, 1003, 45, 10, 9, 14, 1, 126
3820395044, 750, 0, 10, 1072, 44, 10, 9, 15, 1, 126
3820396116, 700, 0, 9, 1010, 38, 10, 8, 14, 1, 112
3820397126, 700, 0, 14, 1008, 39, 10, 8, 14, 1, 112
3820398134, 700, 0, 12, 1004, 39, 10, 8, 14, 1, 112
3820399138, 700, 0, 11, 1009, 39, 10, 8, 14, 1, 112
3820400149, 700, 0, 11, 1011, 38, 10, 8, 14, 1, 112
3820401160, 700, 0, 11, 1010, 36, 10, 8, 14, 1, 99
3820402170, 701, 0, 8, 1014, 33, 10, 7, 14, 1, 98
3820403184, 700, 0, 13, 1014, 29, 10, 6, 14, 1, 84
3820404198, 700, 0, 11, 1009, 29, 10, 6, 14, 1, 78
3820405207, 700, 0, 9, 1017, 22, 10, 5, 14, 1, 63
3820406224, 702, 0, 7, 1017, 17, 10, 4, 14, 1, 56
3820407241, 701, 0, 7, 1027, 19, 10, 4, 14, 1, 56
3820408268, 700, 0, 5, 1023, 20, 10, 4, 14, 1, 56
3820409291, 700, 0, 5, 1030, 15, 10, 4, 14, 1, 46
3820410321, 701, 0, 5, 1031, 15, 10, 3, 14, 1, 42
3820411352, 700, 0, 11, 1030, 16, 10, 3, 14, 1, 41
3820412382, 702, 0, 7, 1035, 11, 10, 2, 14, 1, 28
3820413417, 701, 0, 3, 1040, 9, 10, 2, 14, 1, 28
3820414457, 700, 0, 5, 1033, 10, 10, 2, 14, 1, 28
3820415490, 700, 0, 6, 1039, 9, 10, 2, 14, 1, 28
3820416529, 700, 0, 8, 1039, 11, 10, 2, 14, 1, 28
3820417568, 703, 0, 5, 1040, 9, 10, 2, 14, 1, 28
3820418608, 701, 0, 8, 1042, 10, 10, 2, 14, 1, 26
